url	Claim	Trust
https://www.snopes.com/fact-check/tucker-carlson-nebraska-man-covid/	"On Aug. 13, 2021, Fox News' Tucker Carlson on ""Tucker Carlson Tonight"" said a 47-year-old man from Kearney, Nebraska, died 12 hours after receiving a COVID-19 vaccine, when, in reality, the man died in a train-vehicle collision."	false
https://www.snopes.com/fact-check/kathy-hochul-nancy-pelosi-stepsister/	Kathy Hochul, lieutenant governor of New York, is House Speaker Nancy Pelosi's stepsister.	false
https://www.snopes.com/fact-check/graphene-oxide-mrna-vaccines/	COVID-19 mRNA vaccines contain graphene oxide.	false
https://www.snopes.com/fact-check/sex-traffickers-tagging-cars/	"Sex traffickers are tagging vehicles as potential targets with codes such as ""1f1b"" and ""1FW."""	false
https://www.snopes.com/fact-check/cdc-recall-pcr-covid-19-tests-failed-review/	"The FDA announced that the CDC's PCR test for COVID-19 “failed its full review” because it is ""unable to differentiate between COVID and flu,"" resulting in the diagnostic tool’s emergency use authorization (EUA) being revoked under a Class 1 recall."	false
https://www.snopes.com/fact-check/billie-eilish-live-tiktok/	Billie Eilish livestreamed from @billielivehere on TikTok in the early hours of June 24, 2021.	false
https://www.snopes.com/fact-check/rudy-giuliani-disbarred/	U.S. President Donald Trump's personal attorney Rudy Giuliani has been disbarred for his role in inciting the attack on the U.S. Capitol by Trump supporters.	false
https://www.snopes.com/fact-check/coca-cola-nazi-ad-germany/	"A design containing the phrase ""Coke ist es"" (""Coke is it"") was an authentic, Nazi-era advertisement for Coca-Cola."	false
https://www.snopes.com/fact-check/puncture-holes-crayola-bath-dropz/	Puncture holes found in the protective foil packaging of Crayola Shaker Bath Dropz are caused by intravenous drug users cleaning their needles.	false
https://www.snopes.com/fact-check/largest-dinosaur-tibia-on-record/	A dinosaur bone described as the world’s largest tibia was discovered on an Illinois farm.	false
https://www.snopes.com/fact-check/south-africa-10-babies/	In June 2021, Gosiame Thamara Sithole of Pretoria, South Africa, gave birth to 10 babies at once.	false
https://www.snopes.com/fact-check/amazing-catch-ball-girl/	Video shows a ball girl making an amazing catch at a minor league baseball game.	false
https://www.snopes.com/fact-check/unicef-kids-porn-report/	A UNICEF report said pornography is not always harmful to children and blocking children from watching pornography online violates their rights.	false
https://www.snopes.com/fact-check/trump-reinstated-belief/	"Former U.S. President Donald Trump could be ""reinstated"" as president by August 2021."	false
https://www.snopes.com/fact-check/get-out-the-vote-2/	Google Earth is conducting a vote over whether to identify Israel or Palestine on its maps.	false
https://www.snopes.com/fact-check/maricopa-county-elections-database/	"Officials in Maricopa County, Arizona, ""deleted"" a comprehensive elections database in advance of a state senate audit in 2021."	false
https://www.snopes.com/fact-check/octopus-throw-shrimp-handler/	After being fed a spoiled shrimp, an upset octopus escaped from its aquarium, walked down a hallway, then threw the spoiled shrimp at its handler.	false
https://www.snopes.com/fact-check/blazing-saddles-mistake/	"The ""most loved line"" in the 1974 movie ""Blazing Saddles"" was ""a mistake."""	false
https://www.snopes.com/fact-check/magnets-covid-vaccine/	"Viral videos showed magnets ""stuck"" on people's arms after they received COVID-19 vaccines, purportedly demonstrating that the vaccines contained metal devices or ingredients."	false
https://www.snopes.com/fact-check/merriam-webster-anti-vaxxer-definition/	"Merriam-Webster changed or expanded its definition of ""anti-vaxxer"" in 2021, in light of the COVID-19 pandemic."	false
https://www.snopes.com/fact-check/two-year-old-virginia-die-vaccine/	A 2-year-old baby girl in Virginia died after being given the Pfizer COVID-19 vaccine.	false
https://www.snopes.com/fact-check/does-a-snapple-lid-say-trump-lost/	A photograph that circulated online in May 2021 claimed to show the underside of a Snapple lid with a “Real Facts” factoid that allegedly read, “Trump lost and the election was not stolen.”	false
https://www.snopes.com/fact-check/pringles-urn/	The cremated ashes of Pringles' creator were packaged and sold to customers.	false
https://www.snopes.com/fact-check/congressional-pensions/	Members of Congress can receive lavish pensions after only one term in office and are not required to contribute to the Social Security fund.	false
https://www.snopes.com/fact-check/can-uterus-grow-back-hysterectomy/	It is possible for a human uterus to fully regrow after a hysterectomy.	false
https://www.snopes.com/fact-check/elvis-blind-girl-check/	In 1975, Elvis Presley gave a young blind girl $50,000 and a concert ticket — plus travel expenses — to every one of his upcoming shows.	false
https://www.snopes.com/fact-check/michael-collins-scream-cut-mic/	"Michael Collins once joked with Neil Armstrong and Buzz Aldrin that, upon landing on the moon, they should say ""'Oh my God, what is that thing?' then scream and cut your mic."""	false
https://www.snopes.com/fact-check/domestic-violence-google/	"Between March and August 2020, ""how to hit a woman so no one knows"" was typed into Google 163 million times — a 31% spike compared to the number of such searches during the same months in 2019."	false
https://www.snopes.com/fact-check/melania-trump-destroy-rose-garden/	Melania Trump dug up the White House Rose Garden, which was planted by Jackie Kennedy and contained roses planted by every first lady since 1913.	false
https://www.snopes.com/fact-check/don-wagner-tracking-device/	"Orange County Supervisor Don Wagner expressed genuine concern over ""tracking devices"" when he asked a health official about their potential presence in COVID-19 vaccines during a county board meeting."	false
https://www.snopes.com/fact-check/jeopardy-hand-gesture/	"""Jeopardy!"" champion Kelly Donohue made the ""white power"" hand gesture on TV."	false
https://www.snopes.com/fact-check/migrant-kids-kamala-harris-book/	Unaccompanied migrant children being sheltered in Long Beach, California, were each given a copy of Vice President Kamala Harris' children's book by the Biden administration.	false
https://www.snopes.com/fact-check/chicago-police-tweet-derek-chauvin/	Chicago Police’s official Twitter account tweeted, “We are all Derek Chauvin,” alongside a picture of the former officer in the courtroom where he was convicted on April 20, 2021.	false
https://www.snopes.com/fact-check/a-pinch-of-snuff/	Films are routinely made for entertainment purposes in which participants are murdered on camera.	false
https://www.snopes.com/fact-check/stanford-nih-mask-study/	"A ""Stanford/NIH"" study concluded that face masks worn to prevent COVID-19 transmission do not work."	false
https://www.snopes.com/fact-check/meghan-markle-net-worth/	A report revealed the royal family's potentially negative thoughts about Meghan Markle's net worth.	false
https://www.snopes.com/fact-check/alex-jones-mcallen/	Conspiracy theorist Alex Jones saved children from smugglers who were illegally transporting them at the border.	false
https://www.snopes.com/fact-check/car-evade-police-trucks/	A video shows a driver evading police by bouncing the car off the roofs of two vehicles.	false
https://www.snopes.com/fact-check/asian-attack-nyc-kitty-genovese/	On March 29, 2021, no one who watched a man kick and repeatedly stomp on Vilma Kari, 65, near Times Square tried to help her — just like witnesses failed to help Kitty Genovese survive a knife-wielding stalker on March 13, 1964.	false
https://www.snopes.com/fact-check/san-francisco-lincoln-blm/	"San Francisco's school district is renaming Abraham Lincoln High School because Lincoln didn't show that ""Black Lives Matter."""	false
https://www.snopes.com/fact-check/michael-strahan-gap-teeth/	Television host Michael Strahan closed the gap in his smile in March 2021.	false
https://www.snopes.com/fact-check/big-mac-cost-denmark/	The price of a Big Mac in Denmark is substantially more than the price of a Big Mac in the United States.	false
https://www.snopes.com/fact-check/covid-vaccine-life-insurance/	Receiving the COVID-19 vaccination could disqualify policyholders from receiving life insurance benefits if they died as result of the vaccine because the immunization is considered “experimental.”	false
https://www.snopes.com/fact-check/kanye-west-rye-ye/	"After Kim Kardashian West filed for divorce from Kanye West on Feb. 19, 2021, the famous rapper was considering investing in Rye, New York, if officials agreed to change the city's name to ""Ye."""	false
https://www.snopes.com/fact-check/chicken-lice-sores-walmart/	A photograph showed chicken products distributed by Maple Leaf Foods and sold in Walmart stores that had red marks indicative of poultry lice infestation.	false
https://www.snopes.com/fact-check/steve-irwin-fred-rogers-bob-ross/	A photograph shows Mr. Rogers in a Bob Ross T-shirt while hanging out with crocodile hunter Steve Irwin.	false
https://www.snopes.com/fact-check/prague-confederacy-of-fools/	A Prague newspaper termed the American people a 'confederacy of fools' for electing Joe Biden.	false
https://www.snopes.com/fact-check/google-maps-zombies/	"A TikTok video showed the discovery of ""zombies"" in images on Google Maps."	false
https://www.snopes.com/fact-check/austin-285m-contracts/	Under the leadership of U.S. Secretary of Defense Lloyd Austin in 2021, the department approved military contracts for a company Austin contemporaneously owned stocks in.	false
https://www.snopes.com/fact-check/kaleb-shriners-hospitals-death/	Kaleb-Wolf De Melo Torres, an osteogenesis imperfecta (brittle bone disease) patient, died in late February 2021.	false
https://www.snopes.com/fact-check/photo-of-earth-venus-jupiter-mars/	A photograph taken from the surface of Mars shows Earth, Venus, and Jupiter.	false
https://www.snopes.com/fact-check/jaws-of-life-save-tiger-woods/	Rescue crews used the Jaws of Life to extricate Tiger Woods after a February 2021 vehicle crash.	false
https://www.snopes.com/fact-check/ted-cruz-texas-freezes-over/	In Sept. 2016, Ted Cruz tweeted, “I’ll believe in climate change when Texas freezes over.”	false
https://www.snopes.com/fact-check/kamala-harris-sworn-in-purse/	U.S. Vice President Kamala Harris took the oath of office with her hand on a purse.	false
https://www.snopes.com/fact-check/biden-abortion-exec-order/	President Joe Biden signed an executive order in 2021 allowing the U.S. to fund abortions abroad.	false
https://www.snopes.com/fact-check/myanmar-dominion-smartmatic/	Myanmar's 2020 election used Dominion Voting Systems and Smartmatic software.	false
https://www.snopes.com/fact-check/dustin-diamond-murder/	"Dustin Diamond (aka ""Screech"") was charged with second-degree murder after stabbing a man at a bar."	false
https://www.snopes.com/fact-check/leslie-jones-kate-mckinnon-married/	Leslie Jones and Kate McKinnon got married.	false
https://www.snopes.com/fact-check/cardi-bee-insect-real/	A busty wasp dubbed “Cardi Bee” was photographed in January 2021.	false
https://www.snopes.com/fact-check/npr-riot-article-before-riot/	NPR published an article that described pro-Trump supporters who decried the 2020 election results storming the U.S. Capitol hours before the riot took place.	false
https://www.snopes.com/fact-check/harry-admits-meghan-markle/	"A report confirmed that Prince Harry has changed his mind about Meghan Markle, and he believes she might not be ""the one."""	false
https://www.snopes.com/fact-check/capitol-invasion-lego-set/	A “Capitol Invasion” Lego set that showed several well-publicized members of the Jan. 6, 2021, pro-Trump mob was released months ahead of the riots in the District of Columbia.	false
https://www.snopes.com/fact-check/oval-office-trashed-capitol-riot/	A photograph shows the damage done to the Oval Office during the pro-Trump riot in Washington, D.C. on Jan 6, 2021.	false
https://www.snopes.com/fact-check/pence-trump-twitter-jan-6-riots/	U.S. Vice President Mike Pence unfollowed President Donald Trump following Jan. 6, 2021, riots in Washington, D.C.	false
https://www.snopes.com/fact-check/pelosi-stage-vaccine-photo/	Photographs that circulated in mid-December 2020 showed U.S. House Speaker Nancy Pelosi, a Democrat from California, receiving her COVID-19 vaccination with a needle that was still sealed with its orange cap.	false
https://www.snopes.com/fact-check/biden-team-statement-dog/	The staff of U.S. President-elect Joe Biden released a “statement” from Major, the first family’s adopted German shepherd, wishing his “adopted father” a “speedy recovery” from hairline fractures in his foot.	false
https://www.snopes.com/fact-check/biden-nephew/	President-elect Joe Biden's nephew owns Dominion Voting Systems.	false
https://www.snopes.com/fact-check/duane-martin/	E-mail reproduces TMZ article about Duane Martin and Tisha Campbell.	false
https://www.snopes.com/fact-check/jaleel-white-net-worth-tears/	Jaleel White's net worth left his family in tears.	false
https://www.snopes.com/fact-check/nasa-blackout-warning/	NASA has announced that a multi-day worldwide blackout will occur beginning on 16 December 2020.	false
https://www.snopes.com/fact-check/mrna-alter-dna/	mRNA vaccines are capable of altering or damaging human DNA.	false
https://www.snopes.com/fact-check/hocus-pocus-2/	"Disney confirmed the film ""Hocus Pocus 2"" was in production in 2015, more than 20 years after the release of the original ""Hocus Pocus."""	false
https://www.snopes.com/fact-check/gina-haspel-found-dead/	CIA Director Gina Haspel was found dead in November 2020.	false
https://www.snopes.com/fact-check/pfizer-huge-bleeding-foot-sore/	A participant in a clinical trial of the Pfizer/BioNTech COVID-19 vaccine developed a painful skin reaction on her foot as a result of taking that vaccine.	false
https://www.snopes.com/fact-check/covid-vaccine-funded-by-trump/	The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.	false
https://www.snopes.com/fact-check/california-holiday-rules/	A meme circulating on Facebook depicts California's official COVID-19 rules for Thanksgiving and Christmas holiday gatherings in 2020.	false
https://www.snopes.com/fact-check/americas-favorite-fast-food/	A map shows America's Favorite Fast Food restaurants.	false
https://www.snopes.com/fact-check/george-soros-own-parler/	Billionaire George Soros owns the conservative social network Parler.	false
https://www.snopes.com/fact-check/legislatures-override-electors/	State legislatures can override the results of elections and designate whichever presidential electors they choose.	false
https://www.snopes.com/fact-check/atlanta-georgia-voter-fraud-video/	A widely shared video of a vote-count worker in Atlanta, Georgia, is definitive proof of electoral fraud in the aftermath of the 2020 U.S. presidential election.	false
https://www.snopes.com/fact-check/80-trump-ballots-burned/	A video shows 80 ballots cast for U.S. President Donald Trump being burned.	false
https://www.snopes.com/fact-check/america-rounding-the-turn-covid-19/	As of late October 2020, the U.S. had reached its peak total of COVID-19 cases and was seeing a steady decrease in positive tests since then.	false
https://www.snopes.com/fact-check/hunter-biden-malia-obama-cocaine/	A new photograph of Malia Obama's credit card was found on Hunter Biden's laptop along with lines of cocaine on the device that Biden snorted.	false
https://www.snopes.com/fact-check/poll-workers-ballots-invalidated/	Poll workers in Myrtle Beach, South Carolina, were trained to mark ballots in order to invalidate them.	false
https://www.snopes.com/fact-check/cbs-latinos-trump-biden/	"In September 2020, CBS Evening News dishonestly presented a group of ""Latinos for Trump"" as Biden supporters."	false
https://www.snopes.com/fact-check/joe-biden-grope-photograph/	A picture shows Vice President Joe Biden groping Stephanie Carter, wife of former defense secretary Ash Carter, during a government ceremony.	false
https://www.snopes.com/fact-check/antifa-starting-fires-oregon/	"""Antifa"" arsonists have been setting wildfires raging on the West Coast in September 2020."	false
https://www.snopes.com/fact-check/bubba-watson-blm/	Bubba Watson composed a widely shared message that criticized Black Lives Matter and included various conservative talking points.	false
https://www.snopes.com/fact-check/chuck-schumer-kissing-a-girl/	A photograph shows U.S. Sen. Chuck Schumer, D-NY, kissing a young girl on the mouth.	false
https://www.snopes.com/fact-check/obama-general-greene-funeral/	President Barack Obama broke precedent by declining to attend the funeral of General Harold Greene and failing to send any administration officials to the ceremony.	false
https://www.snopes.com/fact-check/aarp-supports-democratic-party/	A portion of what members and/or donors pay to AARP (formerly American Association of Retired Persons) goes directly to the U.S. Democratic party.	false
https://www.snopes.com/fact-check/annabelle-doll-escape-museum/	The Annabelle doll escaped from the Warren's Occult Museum in Connecticut.	false
https://www.snopes.com/fact-check/simpsons-predict-beirut-explosion/	"""The Simpsons"" predicted the Beirut explosion in August 2020."	false
https://www.snopes.com/fact-check/pedophilia-disability-greece/	Pedophilia is considered a disability in Greece.	false
https://www.snopes.com/fact-check/flu-kills-more-people-covid-19/	The seasonal flu kills more people every year in the U.S. than COVID-19 has to date.	false
https://www.snopes.com/fact-check/devos-only-student-deaths/	"In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen."	false
https://www.snopes.com/fact-check/wayfair-trafficking-children/	The furniture store Wayfair is trafficking children via overpriced items.	false
https://www.snopes.com/fact-check/joe-biden-slaves-great-grandfather/	A photograph shows Joe Biden's great-grandfather, Joseph J. Biden, a Confederate soldier who owned slaves in the 1800s.	false
https://www.snopes.com/fact-check/nascar-noose-bubba-wallace/	NASCAR announced that Black driver Bubba Wallace mistook a serpentine belt for a noose in his stall.	false
https://www.snopes.com/fact-check/blm-flyer-enemy-of-people/	"An official Black Lives Matter flyer labels white men, women, and children as ""the enemy."""	false
https://www.snopes.com/fact-check/bill-gates-id2020/	"Bill Gates — along with a coalition dubbed ""ID 2020"" — seeks to ""microchip"" the world population using a COVID-19 vaccine."	false
https://www.snopes.com/fact-check/black-lives-matter-hoax/	Black Lives Matter activists threatened in social media posts to assassinate white families.	false
https://www.snopes.com/fact-check/vin-diesel-death-hoax/	Actor Vin Diesel has died.	false
https://www.snopes.com/fact-check/police-minnesota-trump-rally/	Derek Chauvin, whom news reports identified as the cop who kneeled on the neck of George Floyd before he died, was honored for his service by U.S. President Donald Trump at a 2019 rally.	false
https://www.snopes.com/fact-check/kansas-city-churches/	Churches are required by the local government to record and register lists of attendees for tracking purposes in Kansas City, Missouri.	false
https://www.snopes.com/fact-check/scientist-vaccine-jailed/	Researcher Judy Mikovits was thrown in jail after she refused to discredit research that led to the discovery that deadly retroviruses have been transmitted through vaccines.	false
https://www.snopes.com/fact-check/coughing-on-produce/	Youngsters deliberately coughing on produce in grocery stores during the COVID-19 pandemic is a nationwide trend in the U.S.	false
https://www.snopes.com/fact-check/taiwan-experts-self-check/	If you can hold your breath without coughing, discomfort, stiffness, or tightness, your lungs do not suffer from fibrosis and therefore you have no COVID-19 infection.	false
https://www.snopes.com/fact-check/biden-arrested-south-africa/	During a visit to South Africa in the 1970s, then-U.S. Sen. Joe Biden was arrested while attempting to visit Nelson Mandela in prison.	false
https://www.snopes.com/fact-check/sanders-tax-plan-52-percent/	U.S. Sen. Bernie Sanders' health care plan proposes to raise the tax rate to 52% on incomes over $29,000.	false
https://www.snopes.com/fact-check/quaden-bayles-18-years-old/	Quaden Bayles is an 18-year-old man who lied about being a 9-year-old boy with dwarfism to scam the internet for money.	false
https://www.snopes.com/fact-check/bermuda-triangle-ship-reappears-90-years-after-going-missing/	The SS Cotopaxi was discovered by the Cuban Coast Guard 90 years after it vanished in the Bermuda Triangle.	false
https://www.snopes.com/fact-check/horseless-carriage-committee/	An 1875 report by the Horseless Carriage Committee warned about the dangers of gasoline-fueled vehicles.	false
https://www.snopes.com/fact-check/live-action-lilo-stitch-remake/	"A set of images shows Disney's upcoming live-action remake of the movie ""Lilo and Stitch."""	false
https://www.snopes.com/fact-check/kirk-douglas-death-hoax/	Actor Kirk Douglas passed away four days before his 101st birthday in December 2017.	false
https://www.snopes.com/fact-check/impeachment-pens-15k-dollars/	U.S. House Speaker Nancy Pelosi used $15,000 worth of pens to sign the articles of impeachment against President Donald Trump.	false
https://www.snopes.com/fact-check/cow-photo-optical-illusion/	"A photograph shows an ""optical illusion"" with markings on a cow's face that resemble two people in profile."	false
https://www.snopes.com/fact-check/social-media-hacker-warning/	Accepting a friend request from a stranger will provide hackers with access to your computer and online accounts.	false
https://www.snopes.com/fact-check/trey-gowdy-trumps-legal-team/	Former Republican congressman Trey Gowdy has joined President Trump's legal team.	false
https://www.snopes.com/fact-check/trump-salary-military-cemeteries/	In the summer of 2018, President Donald Trump donated his entire $400,000 annual salary to the Department of the Interior for the purpose of rebuilding military cemeteries.	false
https://www.snopes.com/fact-check/dwayne-johnson-death-hoax/	Actor Dwayne Johnson died filming a stunt for Fast & Furious 7.	false
https://www.snopes.com/fact-check/trump-steal-kids-cancer-charity/	Members of the Trump family were banned from running charities in New York because they reportedly stole from a children's cancer charity.	false
https://www.snopes.com/fact-check/monica-petersen-killed/	Monica Petersen was killed after she discovered that the Clinton Foundation was involved in a child sex trafficking ring in Haiti.	false
https://www.snopes.com/fact-check/girl-scout-cookies-planned-parenthood/	The proceeds of Girl Scout Cookies are used to support Planned Parenthood.	false
https://www.snopes.com/fact-check/thunberg-actress-estella-renee/	Teenage environmental activist Greta Thunberg is actually an Australian actress named Estella Renee.	false
https://www.snopes.com/fact-check/5g-cellular-test-birds/	The test of a 5G cellular network is the cause of unexplained bird deaths occurring in a park in The Hague, Netherlands.	false
https://www.snopes.com/fact-check/is-this-alberto-approaching-pensacola-beach/	A photograph shows Subtropical Storm Alberto approaching Pensacola Beach in Florida.	false
https://www.snopes.com/fact-check/trump-pose-crisis-actor-dayton/	"Emma Breier, the daughter of an American diplomat, was used as a ""crisis actor"" for U.S. President Donald Trump's hospital visit after the Dayton mass shooting in August 2019."	false
https://www.snopes.com/fact-check/ocasio-cortez-fake-photo/	A photograph shows U.S. Rep. Alexandria Ocasio-Cortez being held up in the air.	false
https://www.snopes.com/fact-check/omar-rotten-country/	U.S. Rep. Ilhan Omar described America as a ”rotten country.”	false
https://www.snopes.com/fact-check/zuckerberg-facebook-ireland-ads/	Mark Zuckerberg admitted or bragged that Facebook banned pro-life advertising, in particular, during Ireland's 2018 abortion-referendum campaign.	false
https://www.snopes.com/fact-check/perot-trump-100-million/	Ross Perot bequeathed $100 million to the re-election campaign of President Donald Trump.	false
https://www.snopes.com/fact-check/aoc-empty-parking-lot/	"A ""newly uncovered"" photograph reveals Alexandria Ocasio-Cortez was crying over an empty parking lot, not detained migrant children, at a protest in Texas."	false
https://www.snopes.com/fact-check/disney-live-action-hercules/	"Disney is set to announce a live-action remake of the film ""Hercules"" at D23."	false
https://www.snopes.com/fact-check/maria-raped-child/	Dell Hospital will donate 15 cents towards the care of Maria, a raped child, every time a particular text message is forwarded.	false
https://www.snopes.com/fact-check/execute-babies/	"Women and doctors meet to determine whether to ""execute"" newborn babies."	false
https://www.snopes.com/fact-check/ilhan-omar-fundraisers-groups/	"Minnesota Democrat Ilhan Omar held ""secret fundraisers"" with ""Islamic groups tied to terror."""	false
https://www.snopes.com/fact-check/north-korean-medals-photo/	A photograph shows a group of North Korean generals wearing medals on their shirtsleeves and pants.	false
https://www.snopes.com/fact-check/girl-scouts-award-abortion/	"In late 2018 or early 2019, the Girl Scouts of the USA gave a Tucson, Arizona, member the ""Gold Award"" for a project that promoted abortion."	false
https://www.snopes.com/fact-check/vanilla-ice-cream-black/	Vanilla ice cream was originally a deep, dark black color before white people demanded it be changed in 1912.	false
https://www.snopes.com/fact-check/pelosi-reagan-evil-quote/	President Ronald Reagan once said, “Nancy Pelosi is extremely evil” because she is a member of the politically connected D'Alesandro family.	false
https://www.snopes.com/fact-check/children-raped-illegal-immigrants/	Some 10,8000 U.S. children were raped by illegal immigrants in 2018.	false
https://www.snopes.com/fact-check/caravan-organizer-photo/	An organizer of the immigrant caravan was photographed after robbing a convenience store and killing a Mexican national.	false
https://www.snopes.com/fact-check/rain-wildfire-toxic/	Precipitation in smoky areas following a wildfire is likely to be extremely toxic.	false
https://www.snopes.com/fact-check/daniel-best-suicide-foul-play/	A medical examiner's conclusion that Health and Human Services drug pricing adviser Daniel Best died of multiple blunt force injuries contradicts the official ruling that he committed suicide.	false
https://www.snopes.com/fact-check/obama-campaign-candidates-2018/	Every candidate Barack Obama campaigned for in 2018 lost.	false
https://www.snopes.com/fact-check/secret-sisters-gift-exchange/	"By participating in a Facebook ""secret sister"" gift exchange, you'll receive 36 gifts, books, or bottles of wine in exchange for one $10-15 contribution."	false
https://www.snopes.com/fact-check/trumps-endorsements-midterms/	Some 71% of Trump-endorsed candidates lost their elections in the 2018 midterms.	false
https://www.snopes.com/fact-check/borderline-bar-shooter-middle-east/	The shooter who killed a dozen people at a bar in California in November 2018 was identified as Abu Al-Hom Kreuzi.	false
https://www.snopes.com/fact-check/revolving-door-inventor-women/	Theophilus Van Kannel, who developed the revolving door, did so because of an aversion to holding open doors for women and other acts of chivalry.	false
https://www.snopes.com/fact-check/christine-blasey-ford-peter-strzok/	Christine Blasey Ford's brother, Tom Blasey, worked in the same company as a close relative (wife, sister, or sister-in-law) of former FBI agent Peter Strzok.	false
https://www.snopes.com/fact-check/vince-foster-avoid-testifying/	Clinton associate Vince Foster shot himself three times in the back of the head to avoid testifying against Hillary Clinton.	false
https://www.snopes.com/fact-check/do-sonic-weapons-explain-the-health-diplomats-cuba/	"An inaudible sonic weapon adequately explains the ""Havana Syndrome,"" a range of symptoms experienced by diplomats suffering from “health attacks” in Cuba."	false
https://www.snopes.com/fact-check/joe-jackson-death-hoax/	Joe Jackson — patriarch of the entertainment family that includes singers Janet Jackson and the late Michael Jackson — has died of cancer.	false
https://www.snopes.com/fact-check/zimbabwe-electric-car-no-charging/	A Zimbabwean inventor named Sangulani Maxwell Chikumbutso invented an electric car that requires no charging.	false
https://www.snopes.com/fact-check/was-statue-unknown-soldier-vandals/	A photograph shows a statue guarding the Tomb of the Unknown Soldier that was knocked over by vandals.	false
https://www.snopes.com/fact-check/do-rocks-contribute-sea-rise/	"""Rocks falling into the ocean"" is a factor that contributes to observable sea level rise on human time scales."	false
https://www.snopes.com/fact-check/is-rep-dingell-gun-confiscation-bill/	Rep. Debbie Dingell is introducing a bill that would lead to widespread gun confiscations.	false
https://www.snopes.com/fact-check/stepping-rusty-nail-cause-tetanus/	Rust causes tetanus.	false
https://www.snopes.com/fact-check/florida-deputy-david-hogg/	Broward County Sheriff's Deputy Jason Fitzsimons died suspiciously after posting a photograph criticizing Parkland shooting survivor David Hogg.	false
https://www.snopes.com/fact-check/california-bible-ban/	Assembly Bill 2943 would prohibit the sale of Bibles in California.	false
https://www.snopes.com/fact-check/nasa-lithium-chemtrails-conspiracy/	NASA admitted to dosing Americans with airborne lithium.	false
https://www.snopes.com/fact-check/tetanus-vaccine-sterilization/	Ongoing tetanus vaccine campaigns in Kenya are a ruse to sterilize women of childbearing age.	false
https://www.snopes.com/fact-check/new-study-officially-declare-fluoride-neurotoxin/	A new study published in the Lancet has officially declared that fluoride is a neurotoxin.	false
https://www.snopes.com/fact-check/did-conor-mcgregor-and-floyd-mayweather-sign-for-a-rematch/	Floyd Mayweather and Conor McGregor have agreed to fight a rematch, to be fought under modified mixed martial arts rules.	false
https://www.snopes.com/fact-check/facebook-implementing-user-fees/	Facebook has announced plans to start charging fees to users of the social network.	false
https://www.snopes.com/fact-check/did-aldrin-reveal-the-truth-about-aliens/	Voice analysis of Buzz Aldrin and other former astronauts revealed the existence of extraterrestrials.	false
https://www.snopes.com/fact-check/officials-warn-poison-bottled-water/	Law enforcement officials alerted the public to check the tops of commercially sold bottles of water for tampering because someone is injecting poison into them.	false
https://www.snopes.com/fact-check/holistic-doctor-death-conspiracy/	In just over a year, more than sixty holistic health practitioners have died suspicious deaths, and the media refuses to acknowledge that these deaths might be linked.	false
https://www.snopes.com/fact-check/dss-fired-gun-permit/	Former Roanoke City Department of Social Services worker Storm Durham was fired from her job because she possessed a concealed carry permit.	false
https://www.snopes.com/fact-check/seattle-police-confiscate-mans-guns-without-warrant/	Police in Seattle took a man's gun away from him without a warrant.	false
https://www.snopes.com/fact-check/nestle-coca-cola-trying-to-privatize-guarani-aquifer-in-south-america/	Coca-Cola and Nestle are negotiating with the Brazilian government to privatize the Guarani Aquifier in South America.	false
https://www.snopes.com/fact-check/fake-tweet-parkland-survivor-david-hogg/	David Hogg posted a homophobic slur on Twitter in June 2016.	false
https://www.snopes.com/fact-check/aclu-trump-used-the-word-america/	"The American Civil Liberties Union issued a response to President Trump's 2018 State of the Union address complaining that he used the word ""America"" more than 80 times."	false
https://www.snopes.com/fact-check/scientists-caught-tampering-raw-data-exaggerate-sea-level-rise/	New research shows that scientists are manipulating sea level data to inflate predictions of future sea level rise.	false
https://www.snopes.com/fact-check/did-cnn-give-shooting-survivor-questions/	CNN asked a survivor of the 14 February 2018 mass shooting in Parkland, Florida to deliver scripted remarks during a televised town hall.	false
https://www.snopes.com/fact-check/are-white-people-being-assaulted-at-showing-of-black-panther/	"White people have been attacked by black filmgoers at showings of ""Black Panther."""	false
https://www.snopes.com/fact-check/was-snopes-busted-ties-to-soros/	Snopes.com is an extremely liberal site with an agenda to discredit conservatives, paid for either by George Soros or the Clintons, or maybe Facebook.	false
https://www.snopes.com/fact-check/tamiflu-causing-increased-number-deaths-flu-season/	Tamiflu is responsible for the increased number of deaths this flu season.	false
https://www.snopes.com/fact-check/florida-high-school-shooter-dreamer/	The accused school shooter in Florida is a Dreamer, a DACA recipient, or undocumented.	false
https://www.snopes.com/fact-check/flu-shot-cause-years-flu-epidemic/	Production of the flu shot caused the influenza virus to mutate into a more virulent strain, driving the deadly 2017-2018 flu season.	false
https://www.snopes.com/fact-check/obama-official-portrait-sperm-cells/	The official portrait of former President Barack Obama contains secretly-placed images of sperm cells, including one on his forehead.	false
https://www.snopes.com/fact-check/sandy-hook-exposed/	A video documents that the shootings at Sandy Hook Elementary School were a staged hoax.	false
https://www.snopes.com/fact-check/taxi-driver-murderer-fake-news/	A taxi driver in Nigeria (or Zambia, or New York City, among other places) is using his cab to pick up victims.	false
